File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF311JCB	bigBed narrowPeak	peaks and background as input for IDR	ENCSR184MFH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ZFP36-human	DNA					False	2014-07-07	ENCODE				3							ENCFF979YOQ	10825268	ENCODE Processing Pipeline	ab0cdcfa40e114ef44003e8515d16bb7		https://www.encodeproject.org/files/ENCFF311JCB/@@download/ENCFF311JCB.bigBed	hg19			released	low read length, low read depth	experiment not submitted to GEO	partially characterized antibody	
ENCFF789ZEJ	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR184MFH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ZFP36-human	DNA					False	2014-07-07	ENCODE				1, 3							ENCFF640ORY	151158	ENCODE Processing Pipeline	ba8863004a90d9fd48385ba2477d32f7		https://www.encodeproject.org/files/ENCFF789ZEJ/@@download/ENCFF789ZEJ.bigBed	hg19			released	low read length, low read depth	experiment not submitted to GEO	partially characterized antibody	
ENCFF640ORY	bed narrowPeak	optimal idr thresholded peaks	ENCSR184MFH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ZFP36-human	DNA					False	2014-07-07	ENCODE				1, 3							ENCFF001TDO, ENCFF233ITG, ENCFF491ZMR, ENCFF979YOQ	61240	ENCODE Processing Pipeline	9e4bcfd497cd57be71e9c3fccf8aba30		https://www.encodeproject.org/files/ENCFF640ORY/@@download/ENCFF640ORY.bed.gz	hg19			released	low read length, low read depth	experiment not submitted to GEO	partially characterized antibody	
ENCFF000XFP	bam	alignments	ENCSR000EZI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				Control-human	DNA		see document	see document		False	2011-10-29	ENCODE				1							ENCFF000XHJ	418618280	Sherman Weissman, Yale	1537b895489a4bde77fe43361bff5130		https://www.encodeproject.org/files/ENCFF000XFP/@@download/ENCFF000XFP.bam	hg19			archived	mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read length, insufficient read depth	
ENCFF000XFQ	bigWig	signal	ENCSR000EZI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				Control-human	DNA		see document	see document		False	2011-10-29	ENCODE												351658705	Sherman Weissman, Yale	85d2c87f2110a47b788e3fcd5d63b556		https://www.encodeproject.org/files/ENCFF000XFQ/@@download/ENCFF000XFQ.bigWig	hg19			archived	mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample, missing derived_from	insufficient read length, insufficient read depth	
ENCFF000XFR	bam	alignments	ENCSR000EZI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				Control-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF000XHP	341436166	Sherman Weissman, Yale	f57193267dc88968e318401b8ad32e9c		https://www.encodeproject.org/files/ENCFF000XFR/@@download/ENCFF000XFR.bam	hg19			archived	mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read length, insufficient read depth	
ENCFF000XHJ	fastq	reads	ENCSR000EZI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				Control-human	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	28		single-ended				329774645	Sherman Weissman, Yale	3e8acd73136d1b2a286f6dc4cf397bbc		https://www.encodeproject.org/files/ENCFF000XHJ/@@download/ENCFF000XHJ.fastq.gz		Illumina Genome Analyzer		released	mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read length, insufficient read depth	
ENCFF000XHP	fastq	reads	ENCSR000EZI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				Control-human	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	28		single-ended				337623523	Sherman Weissman, Yale	4afd848063bb992d3a5e19effa66fa32		https://www.encodeproject.org/files/ENCFF000XHP/@@download/ENCFF000XHP.fastq.gz		Illumina Genome Analyzer		released	mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read length, insufficient read depth	
ENCFF543CJM	bam	unfiltered alignments	ENCSR000EZI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				Control-human	DNA		see document	see document		False	2011-10-29	ENCODE				1			28				ENCFF000XHJ, ENCFF643CGH	421057401	ENCODE Processing Pipeline	f8b11d1f29a7b059a75f8002837eb2f0		https://www.encodeproject.org/files/ENCFF543CJM/@@download/ENCFF543CJM.bam	GRCh38			released	mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read length, insufficient read depth	
ENCFF610OXJ	bam	unfiltered alignments	ENCSR000EZI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				Control-human	DNA		see document	see document		False	2011-10-29	ENCODE				2			28				ENCFF000XHP, ENCFF643CGH	346728959	ENCODE Processing Pipeline	00950fc08f456240411812748724465a		https://www.encodeproject.org/files/ENCFF610OXJ/@@download/ENCFF610OXJ.bam	GRCh38			released	mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read length, insufficient read depth	
ENCFF796KNY	bam	alignments	ENCSR000EZI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				Control-human	DNA		see document	see document		False	2011-10-29	ENCODE				2			28				ENCFF000XHP, ENCFF643CGH	191637883	ENCODE Processing Pipeline	73690079b7c425c1f254aef3e151dafa		https://www.encodeproject.org/files/ENCFF796KNY/@@download/ENCFF796KNY.bam	GRCh38			released	mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read length, insufficient read depth	
ENCFF369VWX	bam	alignments	ENCSR000EZI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				Control-human	DNA		see document	see document		False	2011-10-29	ENCODE				1			28				ENCFF000XHJ, ENCFF643CGH	278872713	ENCODE Processing Pipeline	0520c64770a3859180958cb49ffdf61c		https://www.encodeproject.org/files/ENCFF369VWX/@@download/ENCFF369VWX.bam	GRCh38			released	mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read length, insufficient read depth	
ENCFF001FJS	bam	alignments	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF001FKM	512342641	John Stamatoyannopoulos, UW	be451045aa0743c4d08f9d86b0cf4d74		https://www.encodeproject.org/files/ENCFF001FJS/@@download/ENCFF001FJS.bam	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001FJT	bam	alignments	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF001FKI	569030202	John Stamatoyannopoulos, UW	1cd35db27b89e85b75e7359810125b79		https://www.encodeproject.org/files/ENCFF001FJT/@@download/ENCFF001FJT.bam	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001FJU	bigBed broadPeak	hotspots	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF001XCH	3957856	John Stamatoyannopoulos, UW	49496ea9ee2189cbea32edcddac8711d		https://www.encodeproject.org/files/ENCFF001FJU/@@download/ENCFF001FJU.bigBed	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001FJV	bigBed broadPeak	hotspots	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF001XCK	3892349	John Stamatoyannopoulos, UW	310ad9d7bc320e1ccdca08fe31603503		https://www.encodeproject.org/files/ENCFF001FJV/@@download/ENCFF001FJV.bigBed	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001FJW	bigBed narrowPeak	peaks	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF001XCI	44831	John Stamatoyannopoulos, UW	3bc8c0b09a83dfe6b1a1192b4f6511b3		https://www.encodeproject.org/files/ENCFF001FJW/@@download/ENCFF001FJW.bigBed	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001FJX	bigBed narrowPeak	peaks	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF001XCJ	47279	John Stamatoyannopoulos, UW	bbcdca7946f0d4bb569b0831e692d071		https://www.encodeproject.org/files/ENCFF001FJX/@@download/ENCFF001FJX.bigBed	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001FKA	bigWig	raw signal	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF001FJS	101126786	John Stamatoyannopoulos, UW	54c732e57c661e505642667d0ee5bcd2		https://www.encodeproject.org/files/ENCFF001FKA/@@download/ENCFF001FKA.bigWig	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001FKB	bigWig	raw signal	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF001FJT	109474802	John Stamatoyannopoulos, UW	5777a475d266e9ca936b20e35d0e8385		https://www.encodeproject.org/files/ENCFF001FKB/@@download/ENCFF001FKB.bigWig	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001FKI	fastq	reads	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				2	1	36		single-ended				771201059	John Stamatoyannopoulos, UW	e4ad403eb6713edc72a17598b221db27		https://www.encodeproject.org/files/ENCFF001FKI/@@download/ENCFF001FKI.fastq.gz		Illumina Genome Analyzer	/files/ENCFF001HNS/	released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001FKM	fastq	reads	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1	1	36		single-ended				710794762	John Stamatoyannopoulos, UW	de7b56b084e56f4a16cce713cb9f14dc		https://www.encodeproject.org/files/ENCFF001FKM/@@download/ENCFF001FKM.fastq.gz		Illumina Genome Analyzer	/files/ENCFF001HNS/	released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001XCH	bed broadPeak	hotspots	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF001FJS	2721781	John Stamatoyannopoulos, UW	d8b8572e8b7e7db877bf0c4daf55696f		https://www.encodeproject.org/files/ENCFF001XCH/@@download/ENCFF001XCH.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001XCI	bed narrowPeak	peaks	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF001FJS	6374	John Stamatoyannopoulos, UW	6baeec626920b6aa1d9606d3fe25d597		https://www.encodeproject.org/files/ENCFF001XCI/@@download/ENCFF001XCI.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001XCJ	bed narrowPeak	peaks	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF001FJT	8309	John Stamatoyannopoulos, UW	4b5bfa471779e9a7da5848db8f1a035c		https://www.encodeproject.org/files/ENCFF001XCJ/@@download/ENCFF001XCJ.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF001XCK	bed broadPeak	hotspots	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF001FJT	2638586	John Stamatoyannopoulos, UW	051efd6362b2a9ddeec189d5acde3f60		https://www.encodeproject.org/files/ENCFF001XCK/@@download/ENCFF001XCK.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF270BWD	bam	unfiltered alignments	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				2			36				ENCFF001FKI, ENCFF643CGH	859100590	ENCODE Processing Pipeline	86eb060f70c188d8545aa34695d8c8ba		https://www.encodeproject.org/files/ENCFF270BWD/@@download/ENCFF270BWD.bam	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF163CJZ	bam	unfiltered alignments	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1			36				ENCFF001FKM, ENCFF643CGH	787757263	ENCODE Processing Pipeline	f2923db3ddd7215aabd5a6768f2bb573		https://www.encodeproject.org/files/ENCFF163CJZ/@@download/ENCFF163CJZ.bam	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF928PZN	bam	alignments	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1			36				ENCFF001FKM, ENCFF643CGH	320868228	ENCODE Processing Pipeline	a5e384e292ac1e0eb6aa28ac1d5cb552		https://www.encodeproject.org/files/ENCFF928PZN/@@download/ENCFF928PZN.bam	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF284GFW	bam	alignments	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				2			36				ENCFF001FKI, ENCFF643CGH	357340240	ENCODE Processing Pipeline	c2b32a8ca36331749d8d429aaf2dd0ea		https://www.encodeproject.org/files/ENCFF284GFW/@@download/ENCFF284GFW.bam	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF421SZI	bam	unfiltered alignments	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1			36				ENCFF001FKM, ENCFF807MUK	785023653	ENCODE Processing Pipeline	0c53ef52bdf782af479ead4f5440ceee		https://www.encodeproject.org/files/ENCFF421SZI/@@download/ENCFF421SZI.bam	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF847OPB	bam	alignments	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				2			36				ENCFF001FKI, ENCFF807MUK	357475788	ENCODE Processing Pipeline	b73c211be89a74fdbea2522e9db00c3d		https://www.encodeproject.org/files/ENCFF847OPB/@@download/ENCFF847OPB.bam	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF688FAK	bam	alignments	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1			36				ENCFF001FKM, ENCFF807MUK	321071295	ENCODE Processing Pipeline	7e86edd823ab05a374348421fc377ca8		https://www.encodeproject.org/files/ENCFF688FAK/@@download/ENCFF688FAK.bam	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF817YLR	bam	unfiltered alignments	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				2			36				ENCFF001FKI, ENCFF807MUK	855736978	ENCODE Processing Pipeline	b113386ac354c0d6234b506a2428f514		https://www.encodeproject.org/files/ENCFF817YLR/@@download/ENCFF817YLR.bam	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF122JHO	bed narrowPeak	peaks	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1, 2							ENCFF111FGZ, ENCFF688FAK, ENCFF847OPB	400480	ENCODE Processing Pipeline	de31bbf8642dc441cbfd56f0085b1807		https://www.encodeproject.org/files/ENCFF122JHO/@@download/ENCFF122JHO.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF930PVP	bigBed narrowPeak	peaks	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF659LDA	4615917	ENCODE Processing Pipeline	1ca53a8974452496c40e3c36e7d5d288		https://www.encodeproject.org/files/ENCFF930PVP/@@download/ENCFF930PVP.bigBed	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF117QRP	bigBed narrowPeak	peaks	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1, 2							ENCFF122JHO	936372	ENCODE Processing Pipeline	f22232f359e534573344ed630a800691		https://www.encodeproject.org/files/ENCFF117QRP/@@download/ENCFF117QRP.bigBed	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF659LDA	bed narrowPeak	peaks	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF111FGZ, ENCFF688FAK	2726459	ENCODE Processing Pipeline	22bae678fe42b3de160b496f2c41778a		https://www.encodeproject.org/files/ENCFF659LDA/@@download/ENCFF659LDA.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
ENCFF078RBU	bed narrowPeak	peaks	ENCSR000DTY	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF111FGZ, ENCFF847OPB	2629954	ENCODE Processing Pipeline	a72823267ce014a56b1a696977451f65		https://www.encodeproject.org/files/ENCFF078RBU/@@download/ENCFF078RBU.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth, control insufficient read depth	
